symbol	n	sources	ngc	cosm1	cancermine	cacao	germ	driver	cos_fu	hmf_fu	tumorsuppressor	oncogene	fusion	tier1
MYCL	12	AZ300|PMCC|TS500|TEMPUS|NGC_known|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	0.3333333333333333	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
MYCN	13	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	0.21739130434782608	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
MYD88	12	PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
MYH11	5	TEMPUS|NGC_known|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
MYH9	4	AZ300|NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
MYO18B	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
MYO5A	3	NGC_known|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
MYOD1	5	TS500|NGC_known|oncokb|msk_impact|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
N4BP2	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NAB2	4	TS500|NGC_known|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE
NACA	3	NGC_known|foundation_one_heme|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
NAV3	2	AZ300|NGC_other	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NBEA	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
NBN	9	predispose|TS500|TEMPUS|familial_cancer|NGC_known|oncokb|msk_impact|msk_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NCKIPSD	3	NGC_known|cosmic2|hmf	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
NCOA1	3	NGC_known|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
NCOA2	4	NGC_known|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
NCOA3	4	TS500|cancermine|oncokb|msk_impact	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
NCOA4	3	NGC_known|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE
NCOR1	10	AZ300|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NCOR2	7	AZ300|TEMPUS|NGC_known|oncokb|msk_heme|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NCSTN	3	oncokb|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NDRG1	4	NGC_known|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE
NDRG2	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NEGR1	3	TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NEK1	2	predispose|familial_cancer	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NF1	17	predispose|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1|hmf	TRUE	TRUE	TRUE	FALSE	TRUE	0.2857142857142857	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE
NF2	16	predispose|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	TRUE	FALSE	TRUE	0.2	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NFATC2	3	NGC_known|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
NFE2	2	oncokb|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NFE2L2	13	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
NFE2L3	2	AZ300|NGC_other	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NFIB	4	NGC_known|cancermine|cosmic1|hmf	TRUE	TRUE	TRUE	FALSE	FALSE	0.25	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
NFKB1	2	PMCC|cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
NFKB2	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
NFKBIA	8	PMCC|TS500|TEMPUS|NGC_other|oncokb|msk_impact|foundation_one|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
NFKBIE	2	NGC_known|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NHP2	2	predispose|TEMPUS	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NIN	4	NGC_known|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
NKX2-1	13	AZ300|PMCC|TS500|TEMPUS|NGC_known|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	TRUE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
NKX3-1	3	TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NONO	3	NGC_known|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
NOP10	2	predispose|TEMPUS	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NOTCH1	15	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1|hmf	TRUE	TRUE	TRUE	FALSE	FALSE	0.06666666666666667	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
NOTCH2	13	PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
NOTCH3	8	PMCC|TS500|TEMPUS|NGC_other|oncokb|msk_impact|msk_heme|foundation_one	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
NOTCH4	4	TS500|oncokb|msk_impact|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
NPM1	15	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1|hmf	TRUE	TRUE	TRUE	FALSE	FALSE	0.3333333333333333	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
NR0B2	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NR4A3	5	NGC_known|cancermine|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	TRUE	FALSE	FALSE	0	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
NRAS	15	predispose|AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	TRUE	FALSE	TRUE	0.11764705882352941	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
NRG1	6	AZ300|TS500|TEMPUS|NGC_known|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE
NSD1	15	predispose|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	TRUE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
NSD2	3	TEMPUS|NGC_known|NGC_other	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
NSD3	1	NGC_known	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
NT5C2	6	TEMPUS|NGC_known|oncokb|msk_heme|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
NTHL1	6	predispose|TEMPUS|NGC_known|oncokb|msk_impact|cosmic2	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
NTRK1	15	predispose|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	TRUE	FALSE	TRUE	0.2	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
NTRK2	9	PMCC|TS500|TEMPUS|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|hmf	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE
NTRK3	12	PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
NUF2	2	oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
NUMA1	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
NUP214	4	NGC_known|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
NUP93	6	PMCC|TS500|oncokb|msk_impact|foundation_one|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
NUP98	5	TEMPUS|NGC_known|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
NUTM1	6	PMCC|TS500|NGC_known|oncokb|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
NUTM2A	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
NUTM2B	3	NGC_known|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
OGG1	1	predispose	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
OLIG2	2	NGC_known|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
OMD	4	NGC_known|foundation_one_heme|cosmic2|hmf	TRUE	FALSE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
OTX2	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
P2RY8	7	TEMPUS|NGC_known|NGC_other|oncokb|msk_heme|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
PABPC1	3	NGC_known|NGC_other|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
PAFAH1B2	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
PAK1	5	AZ300|TS500|TEMPUS|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
PAK3	4	PMCC|TS500|foundation_one|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
PAK5	4	TS500|oncokb|msk_impact|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
PAK7	1	cacao	FALSE	FALSE	FALSE	TRUE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
PALB2	14	predispose|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
PARK2	3	oncokb|msk_impact|foundation_one	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PARK7	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
PARP1	5	PMCC|TS500|oncokb|msk_impact|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
PATZ1	2	NGC_known|hmf	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE
PAWR	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
PAX3	6	TS500|TEMPUS|NGC_known|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
PAX5	15	predispose|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1|hmf	TRUE	TRUE	TRUE	FALSE	TRUE	0	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
PAX6	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
PAX7	6	TS500|TEMPUS|NGC_known|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
PAX8	6	TS500|TEMPUS|NGC_known|oncokb|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
PBRM1	13	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
PBX1	5	NGC_known|cancermine|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	TRUE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
PCBP1	8	AZ300|TEMPUS|NGC_known|NGC_other|oncokb|msk_heme|foundation_one_heme|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
PCLO	2	NGC_other|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PCM1	4	NGC_known|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
PDCD1	6	TS500|TEMPUS|oncokb|msk_impact|msk_heme|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
PDCD1LG2	9	PMCC|TS500|TEMPUS|NGC_known|oncokb|msk_impact|foundation_one|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
PDCD4	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
PDE4DIP	3	foundation_one_heme|cosmic1|hmf	FALSE	TRUE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
PDGFB	6	PMCC|NGC_known|cancermine|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	TRUE	FALSE	FALSE	0.5	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
PDGFRA	16	predispose|AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1|hmf	TRUE	TRUE	TRUE	FALSE	TRUE	0.5	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
PDGFRB	11	PMCC|TS500|TEMPUS|NGC_known|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
PDK1	5	PMCC|TS500|TEMPUS|foundation_one|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
PDLIM7	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
PDPK1	6	AZ300|TS500|TEMPUS|oncokb|msk_impact|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
PDS5B	2	oncokb|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PDX1	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
PER1	3	NGC_known|foundation_one_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
PGR	4	PMCC|TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
PHF1	2	foundation_one_heme|hmf	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
PHF6	10	AZ300|TS500|TEMPUS|NGC_known|NGC_other|cancermine|msk_heme|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	0.5	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
PHOX2B	8	predispose|TS500|TEMPUS|familial_cancer|NGC_known|oncokb|msk_impact|cosmic1	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
PI3	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0.16666666666666666	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
PICALM	4	NGC_known|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
PIGA	2	oncokb|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PIK3C2B	5	AZ300|PMCC|TS500|TEMPUS|foundation_one	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
PIK3C2G	5	AZ300|TS500|oncokb|msk_impact|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
PIK3C3	5	AZ300|TS500|oncokb|msk_impact|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
PIK3CA	15	predispose|AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	TRUE	FALSE	TRUE	0.3125	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
PIK3CB	11	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|foundation_one|cosmic1|hmf	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
PIK3CD	6	AZ300|TS500|TEMPUS|NGC_other|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
PIK3CG	10	AZ300|PMCC|TS500|TEMPUS|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
PIK3R1	13	AZ300|PMCC|TS500|TEMPUS|NGC_known|NGC_other|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme|vogelstein|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
PIK3R2	9	AZ300|PMCC|TS500|TEMPUS|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
PIK3R3	3	TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PIM1	11	AZ300|TS500|TEMPUS|NGC_known|NGC_other|cancermine|oncokb|msk_impact|msk_heme|foundation_one_heme|cosmic1	TRUE	TRUE	TRUE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
PINK1	1	predispose	FALSE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PLAG1	5	NGC_known|cancermine|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	TRUE	FALSE	FALSE	0	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE
PLAGL2	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
PLCG1	5	NGC_known|NGC_other|oncokb|msk_heme|cosmic1	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
PLCG2	8	PMCC|TS500|TEMPUS|oncokb|msk_impact|msk_heme|foundation_one|foundation_one_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
PLK2	3	TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PLXNB1	1	cancermine	FALSE	FALSE	TRUE	FALSE	FALSE	0	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE
PMAIP1	3	TS500|oncokb|msk_impact	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
PML	6	TEMPUS|NGC_known|cancermine|foundation_one_heme|cosmic1|hmf	TRUE	TRUE	TRUE	FALSE	FALSE	0.16666666666666666	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
PMS1	9	predispose|AZ300|TS500|TEMPUS|familial_cancer|NGC_known|oncokb|msk_impact|cosmic2	TRUE	FALSE	FALSE	FALSE	TRUE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
PMS2	12	predispose|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|oncokb|msk_impact|msk_heme|foundation_one|cosmic1	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
PNRC1	4	TS500|oncokb|msk_impact|msk_heme	FALSE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
POLD1	11	predispose|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|oncokb|msk_impact|foundation_one|cosmic1	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
POLE	12	predispose|AZ300|PMCC|TS500|TEMPUS|familial_cancer|NGC_known|NGC_other|oncokb|msk_impact|foundation_one|cosmic1	TRUE	TRUE	FALSE	FALSE	TRUE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
POLG	2	NGC_known|cosmic2	TRUE	FALSE	FALSE	FALSE	FALSE	0	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
